Instrument,date,yield,year
6-Month Treasury Bill,05oct1982,9.1800003,1982
6-Month Treasury Bill,06oct1982,9.0600004,1982
6-Month Treasury Bill,07oct1982,8.5299997,1982
6-Month Treasury Bill,08oct1982,8.3599997,1982
6-Month Treasury Bill,12oct1982,7.8400002,1982
6-Month Treasury Bill,13oct1982,7.6999998,1982
6-Month Treasury Bill,14oct1982,7.8200002,1982
6-Month Treasury Bill,15oct1982,7.9099998,1982
6-Month Treasury Bill,18oct1982,7.7600002,1982
6-Month Treasury Bill,19oct1982,7.8099999,1982
6-Month Treasury Bill,20oct1982,7.9000001,1982
6-Month Treasury Bill,21oct1982,7.9699998,1982
6-Month Treasury Bill,22oct1982,8.1899996,1982
6-Month Treasury Bill,25oct1982,8.4799995,1982
6-Month Treasury Bill,26oct1982,8.3599997,1982
6-Month Treasury Bill,27oct1982,8.4399996,1982
6-Month Treasury Bill,28oct1982,8.3199997,1982
6-Month Treasury Bill,29oct1982,8.3699999,1982
6-Month Treasury Bill,01nov1982,8.2799997,1982
6-Month Treasury Bill,03nov1982,8.2399998,1982
6-Month Treasury Bill,04nov1982,8.1999998,1982
6-Month Treasury Bill,05nov1982,8.2399998,1982
6-Month Treasury Bill,08nov1982,8.4200001,1982
6-Month Treasury Bill,09nov1982,8.3299999,1982
6-Month Treasury Bill,10nov1982,8.3400002,1982
6-Month Treasury Bill,12nov1982,8.4499998,1982
6-Month Treasury Bill,15nov1982,8.54,1982
6-Month Treasury Bill,16nov1982,8.4700003,1982
6-Month Treasury Bill,17nov1982,8.4799995,1982
6-Month Treasury Bill,18nov1982,8.3800001,1982
6-Month Treasury Bill,19nov1982,8.1999998,1982
6-Month Treasury Bill,22nov1982,8.1400003,1982
6-Month Treasury Bill,23nov1982,8.1700001,1982
6-Month Treasury Bill,24nov1982,8.2200003,1982
6-Month Treasury Bill,26nov1982,8.1999998,1982
6-Month Treasury Bill,29nov1982,8.54,1982
6-Month Treasury Bill,30nov1982,8.5699997,1982
6-Month Treasury Bill,01dec1982,8.5500002,1982
6-Month Treasury Bill,02dec1982,8.4700003,1982
6-Month Treasury Bill,03dec1982,8.1999998,1982
6-Month Treasury Bill,06dec1982,8.2799997,1982
6-Month Treasury Bill,07dec1982,8.25,1982
6-Month Treasury Bill,08dec1982,8.3299999,1982
6-Month Treasury Bill,09dec1982,8.3000002,1982
6-Month Treasury Bill,10dec1982,8.3500004,1982
6-Month Treasury Bill,13dec1982,8.2799997,1982
6-Month Treasury Bill,14dec1982,7.9099998,1982
6-Month Treasury Bill,15dec1982,7.8899999,1982
6-Month Treasury Bill,16dec1982,8.0299997,1982
6-Month Treasury Bill,17dec1982,8.0799999,1982
6-Month Treasury Bill,20dec1982,8.0900002,1982
6-Month Treasury Bill,21dec1982,8.0100002,1982
6-Month Treasury Bill,22dec1982,8.04,1982
6-Month Treasury Bill,23dec1982,8.0200005,1982
6-Month Treasury Bill,27dec1982,8.0200005,1982
6-Month Treasury Bill,28dec1982,8.1000004,1982
6-Month Treasury Bill,29dec1982,8.1300001,1982
6-Month Treasury Bill,30dec1982,8.1000004,1982
6-Month Treasury Bill,31dec1982,8,1982
6-Month Treasury Bill,03jan1983,7.98,1983
6-Month Treasury Bill,04jan1983,8.0500002,1983
6-Month Treasury Bill,05jan1983,7.9899998,1983
6-Month Treasury Bill,06jan1983,7.9499998,1983
6-Month Treasury Bill,07jan1983,7.8000002,1983
6-Month Treasury Bill,10jan1983,7.7800002,1983
6-Month Treasury Bill,11jan1983,7.79,1983
6-Month Treasury Bill,12jan1983,7.77,1983
6-Month Treasury Bill,13jan1983,7.6999998,1983
6-Month Treasury Bill,14jan1983,7.6199999,1983
6-Month Treasury Bill,17jan1983,7.7399998,1983
6-Month Treasury Bill,18jan1983,7.7399998,1983
6-Month Treasury Bill,19jan1983,7.8200002,1983
6-Month Treasury Bill,20jan1983,7.8699999,1983
6-Month Treasury Bill,21jan1983,8.1000004,1983
6-Month Treasury Bill,24jan1983,8.1999998,1983
6-Month Treasury Bill,25jan1983,8.0900002,1983
6-Month Treasury Bill,26jan1983,8.1400003,1983
6-Month Treasury Bill,27jan1983,8.0799999,1983
6-Month Treasury Bill,28jan1983,8.1199999,1983
6-Month Treasury Bill,31jan1983,8.2200003,1983
6-Month Treasury Bill,01feb1983,8.2600002,1983
6-Month Treasury Bill,02feb1983,8.2600002,1983
6-Month Treasury Bill,03feb1983,8.3000002,1983
6-Month Treasury Bill,04feb1983,8.3999996,1983
6-Month Treasury Bill,07feb1983,8.3900003,1983
6-Month Treasury Bill,08feb1983,8.3999996,1983
6-Month Treasury Bill,09feb1983,8.3999996,1983
6-Month Treasury Bill,10feb1983,8.2700005,1983
6-Month Treasury Bill,11feb1983,8.2399998,1983
6-Month Treasury Bill,14feb1983,8.3800001,1983
6-Month Treasury Bill,15feb1983,8.3900003,1983
6-Month Treasury Bill,16feb1983,8.2600002,1983
6-Month Treasury Bill,17feb1983,8.2200003,1983
6-Month Treasury Bill,18feb1983,8.1400003,1983
6-Month Treasury Bill,22feb1983,8.0600004,1983
6-Month Treasury Bill,23feb1983,8.0600004,1983
6-Month Treasury Bill,24feb1983,8.0100002,1983
6-Month Treasury Bill,25feb1983,7.8800001,1983
6-Month Treasury Bill,28feb1983,7.96,1983
6-Month Treasury Bill,01mar1983,7.9499998,1983
6-Month Treasury Bill,02mar1983,7.98,1983
6-Month Treasury Bill,03mar1983,7.9400001,1983
6-Month Treasury Bill,04mar1983,8,1983
6-Month Treasury Bill,07mar1983,8.1800003,1983
6-Month Treasury Bill,08mar1983,8.2600002,1983
6-Month Treasury Bill,09mar1983,8.2600002,1983
6-Month Treasury Bill,10mar1983,8.2799997,1983
6-Month Treasury Bill,11mar1983,8.29,1983
6-Month Treasury Bill,14mar1983,8.2399998,1983
6-Month Treasury Bill,15mar1983,8.2600002,1983
6-Month Treasury Bill,16mar1983,8.3199997,1983
6-Month Treasury Bill,17mar1983,8.4300003,1983
6-Month Treasury Bill,18mar1983,8.5100002,1983
6-Month Treasury Bill,21mar1983,8.54,1983
6-Month Treasury Bill,22mar1983,8.6199999,1983
6-Month Treasury Bill,23mar1983,8.5,1983
6-Month Treasury Bill,24mar1983,8.54,1983
6-Month Treasury Bill,25mar1983,8.6700001,1983
6-Month Treasury Bill,28mar1983,8.6899996,1983
6-Month Treasury Bill,29mar1983,8.6300001,1983
6-Month Treasury Bill,30mar1983,8.6599998,1983
6-Month Treasury Bill,31mar1983,8.6800003,1983
6-Month Treasury Bill,04apr1983,8.71,1983
6-Month Treasury Bill,05apr1983,8.5299997,1983
6-Month Treasury Bill,06apr1983,8.4300003,1983
6-Month Treasury Bill,07apr1983,8.4499998,1983
6-Month Treasury Bill,08apr1983,8.4099998,1983
6-Month Treasury Bill,11apr1983,8.2700005,1983
6-Month Treasury Bill,12apr1983,8.29,1983
6-Month Treasury Bill,13apr1983,8.25,1983
6-Month Treasury Bill,14apr1983,8.21,1983
6-Month Treasury Bill,15apr1983,8.2299995,1983
6-Month Treasury Bill,18apr1983,8.1999998,1983
6-Month Treasury Bill,19apr1983,8.3000002,1983
6-Month Treasury Bill,20apr1983,8.2799997,1983
6-Month Treasury Bill,21apr1983,8.3000002,1983
6-Month Treasury Bill,22apr1983,8.2600002,1983
6-Month Treasury Bill,25apr1983,8.2200003,1983
6-Month Treasury Bill,26apr1983,8.21,1983
6-Month Treasury Bill,27apr1983,8.1499996,1983
6-Month Treasury Bill,28apr1983,8.1300001,1983
6-Month Treasury Bill,29apr1983,8.0900002,1983
6-Month Treasury Bill,02may1983,8.0600004,1983
6-Month Treasury Bill,03may1983,8.0299997,1983
6-Month Treasury Bill,04may1983,7.98,1983
6-Month Treasury Bill,05may1983,8.04,1983
6-Month Treasury Bill,06may1983,7.9699998,1983
6-Month Treasury Bill,09may1983,8.1400003,1983
6-Month Treasury Bill,10may1983,8,1983
6-Month Treasury Bill,11may1983,7.9699998,1983
6-Month Treasury Bill,12may1983,8.1000004,1983
6-Month Treasury Bill,13may1983,8.04,1983
6-Month Treasury Bill,16may1983,8.1700001,1983
6-Month Treasury Bill,17may1983,8.1800003,1983
6-Month Treasury Bill,18may1983,8.1599998,1983
6-Month Treasury Bill,19may1983,8.25,1983
6-Month Treasury Bill,20may1983,8.2799997,1983
6-Month Treasury Bill,23may1983,8.4300003,1983
6-Month Treasury Bill,24may1983,8.4799995,1983
6-Month Treasury Bill,25may1983,8.4799995,1983
6-Month Treasury Bill,26may1983,8.5699997,1983
6-Month Treasury Bill,27may1983,8.54,1983
6-Month Treasury Bill,31may1983,8.7200003,1983
6-Month Treasury Bill,01jun1983,8.6400003,1983
6-Month Treasury Bill,02jun1983,8.6199999,1983
6-Month Treasury Bill,03jun1983,8.7299995,1983
6-Month Treasury Bill,06jun1983,8.79,1983
6-Month Treasury Bill,07jun1983,8.9200001,1983
6-Month Treasury Bill,08jun1983,8.9499998,1983
6-Month Treasury Bill,09jun1983,8.8500004,1983
6-Month Treasury Bill,10jun1983,8.9099998,1983
6-Month Treasury Bill,13jun1983,8.8100004,1983
6-Month Treasury Bill,14jun1983,8.8199997,1983
6-Month Treasury Bill,15jun1983,8.8000002,1983
6-Month Treasury Bill,16jun1983,8.7600002,1983
6-Month Treasury Bill,17jun1983,8.8000002,1983
6-Month Treasury Bill,20jun1983,9.0600004,1983
6-Month Treasury Bill,21jun1983,8.9799995,1983
6-Month Treasury Bill,22jun1983,8.9899998,1983
6-Month Treasury Bill,23jun1983,8.9899998,1983
6-Month Treasury Bill,24jun1983,9.1000004,1983
6-Month Treasury Bill,27jun1983,9.1000004,1983
6-Month Treasury Bill,28jun1983,9.04,1983
6-Month Treasury Bill,29jun1983,8.9799995,1983
6-Month Treasury Bill,30jun1983,8.8800001,1983
6-Month Treasury Bill,01jul1983,8.8699999,1983
6-Month Treasury Bill,05jul1983,9.1999998,1983
6-Month Treasury Bill,06jul1983,9.1300001,1983
6-Month Treasury Bill,07jul1983,9.2700005,1983
6-Month Treasury Bill,08jul1983,9.3400002,1983
6-Month Treasury Bill,11jul1983,9.2299995,1983
6-Month Treasury Bill,12jul1983,9.3400002,1983
6-Month Treasury Bill,13jul1983,9.3000002,1983
6-Month Treasury Bill,14jul1983,9.2700005,1983
6-Month Treasury Bill,15jul1983,9.3599997,1983
6-Month Treasury Bill,18jul1983,9.3000002,1983
6-Month Treasury Bill,19jul1983,9.2799997,1983
6-Month Treasury Bill,20jul1983,9.1999998,1983
6-Month Treasury Bill,21jul1983,9.1800003,1983
6-Month Treasury Bill,22jul1983,9.2299995,1983
6-Month Treasury Bill,25jul1983,9.2600002,1983
6-Month Treasury Bill,26jul1983,9.3000002,1983
6-Month Treasury Bill,27jul1983,9.2799997,1983
6-Month Treasury Bill,28jul1983,9.3699999,1983
6-Month Treasury Bill,29jul1983,9.4499998,1983
6-Month Treasury Bill,01aug1983,9.54,1983
6-Month Treasury Bill,02aug1983,9.6599998,1983
6-Month Treasury Bill,03aug1983,9.5200005,1983
6-Month Treasury Bill,04aug1983,9.6099997,1983
6-Month Treasury Bill,05aug1983,9.5900002,1983
6-Month Treasury Bill,08aug1983,9.6400003,1983
6-Month Treasury Bill,09aug1983,9.6700001,1983
6-Month Treasury Bill,10aug1983,9.71,1983
6-Month Treasury Bill,11aug1983,9.6700001,1983
6-Month Treasury Bill,12aug1983,9.6599998,1983
6-Month Treasury Bill,15aug1983,9.54,1983
6-Month Treasury Bill,16aug1983,9.4799995,1983
6-Month Treasury Bill,17aug1983,9.3699999,1983
6-Month Treasury Bill,18aug1983,9.4099998,1983
6-Month Treasury Bill,19aug1983,9.4300003,1983
6-Month Treasury Bill,22aug1983,9.3000002,1983
6-Month Treasury Bill,23aug1983,9.3299999,1983
6-Month Treasury Bill,24aug1983,9.2399998,1983
6-Month Treasury Bill,25aug1983,9.3400002,1983
6-Month Treasury Bill,26aug1983,9.3699999,1983
6-Month Treasury Bill,29aug1983,9.5200005,1983
6-Month Treasury Bill,30aug1983,9.5200005,1983
6-Month Treasury Bill,31aug1983,9.5299997,1983
6-Month Treasury Bill,01sep1983,9.4899998,1983
6-Month Treasury Bill,02sep1983,9.54,1983
6-Month Treasury Bill,06sep1983,9.4200001,1983
6-Month Treasury Bill,07sep1983,9.3000002,1983
6-Month Treasury Bill,08sep1983,9.3400002,1983
6-Month Treasury Bill,09sep1983,9.3400002,1983
6-Month Treasury Bill,12sep1983,9.1700001,1983
6-Month Treasury Bill,13sep1983,9.1899996,1983
6-Month Treasury Bill,14sep1983,9.25,1983
6-Month Treasury Bill,15sep1983,9.2799997,1983
6-Month Treasury Bill,16sep1983,9.1800003,1983
6-Month Treasury Bill,19sep1983,9.1000004,1983
6-Month Treasury Bill,20sep1983,9.0299997,1983
6-Month Treasury Bill,21sep1983,9.04,1983
6-Month Treasury Bill,22sep1983,9,1983
6-Month Treasury Bill,23sep1983,8.9300003,1983
6-Month Treasury Bill,26sep1983,8.8100004,1983
6-Month Treasury Bill,27sep1983,8.8800001,1983
6-Month Treasury Bill,28sep1983,8.9300003,1983
6-Month Treasury Bill,29sep1983,8.9499998,1983
6-Month Treasury Bill,30sep1983,8.8800001,1983
6-Month Treasury Bill,03oct1983,8.8800001,1983
6-Month Treasury Bill,04oct1983,8.8599997,1983
6-Month Treasury Bill,05oct1983,8.75,1983
6-Month Treasury Bill,06oct1983,8.75,1983
6-Month Treasury Bill,07oct1983,8.79,1983
6-Month Treasury Bill,11oct1983,8.9700003,1983
6-Month Treasury Bill,12oct1983,8.9700003,1983
6-Month Treasury Bill,13oct1983,9,1983
6-Month Treasury Bill,14oct1983,8.9399996,1983
6-Month Treasury Bill,17oct1983,8.7399998,1983
6-Month Treasury Bill,18oct1983,8.7200003,1983
6-Month Treasury Bill,19oct1983,8.71,1983
6-Month Treasury Bill,20oct1983,8.7200003,1983
6-Month Treasury Bill,21oct1983,8.7299995,1983
6-Month Treasury Bill,24oct1983,8.9200001,1983
6-Month Treasury Bill,25oct1983,8.8999996,1983
6-Month Treasury Bill,26oct1983,8.8800001,1983
6-Month Treasury Bill,27oct1983,8.8500004,1983
6-Month Treasury Bill,28oct1983,8.8400002,1983
6-Month Treasury Bill,31oct1983,8.75,1983
6-Month Treasury Bill,01nov1983,8.7200003,1983
6-Month Treasury Bill,02nov1983,8.71,1983
6-Month Treasury Bill,03nov1983,8.79,1983
6-Month Treasury Bill,04nov1983,8.96,1983
6-Month Treasury Bill,07nov1983,8.8999996,1983
6-Month Treasury Bill,09nov1983,8.9700003,1983
6-Month Treasury Bill,10nov1983,8.9200001,1983
6-Month Treasury Bill,14nov1983,8.9200001,1983
6-Month Treasury Bill,15nov1983,8.9399996,1983
6-Month Treasury Bill,16nov1983,8.96,1983
6-Month Treasury Bill,17nov1983,9.0100002,1983
6-Month Treasury Bill,18nov1983,9.0200005,1983
6-Month Treasury Bill,21nov1983,8.9499998,1983
6-Month Treasury Bill,22nov1983,8.9200001,1983
6-Month Treasury Bill,23nov1983,8.9499998,1983
6-Month Treasury Bill,25nov1983,8.9399996,1983
6-Month Treasury Bill,28nov1983,9.0500002,1983
6-Month Treasury Bill,29nov1983,9.04,1983
6-Month Treasury Bill,30nov1983,9.04,1983
6-Month Treasury Bill,01dec1983,9.0299997,1983
6-Month Treasury Bill,02dec1983,9.0900002,1983
6-Month Treasury Bill,05dec1983,9.1499996,1983
6-Month Treasury Bill,06dec1983,9.1199999,1983
6-Month Treasury Bill,07dec1983,9.1400003,1983
6-Month Treasury Bill,08dec1983,9.1899996,1983
6-Month Treasury Bill,09dec1983,9.1800003,1983
6-Month Treasury Bill,12dec1983,9.1400003,1983
6-Month Treasury Bill,13dec1983,9.2600002,1983
6-Month Treasury Bill,14dec1983,9.2799997,1983
6-Month Treasury Bill,15dec1983,9.29,1983
6-Month Treasury Bill,16dec1983,9.2399998,1983
6-Month Treasury Bill,19dec1983,9.2399998,1983
6-Month Treasury Bill,20dec1983,9.2399998,1983
6-Month Treasury Bill,21dec1983,9.1999998,1983
6-Month Treasury Bill,22dec1983,9.1300001,1983
6-Month Treasury Bill,23dec1983,9.1599998,1983
6-Month Treasury Bill,27dec1983,9.1199999,1983
6-Month Treasury Bill,28dec1983,9.1599998,1983
6-Month Treasury Bill,29dec1983,9.1499996,1983
6-Month Treasury Bill,30dec1983,9.1400003,1983
6-Month Treasury Bill,03jan1984,9.1700001,1984
6-Month Treasury Bill,04jan1984,9.1400003,1984
6-Month Treasury Bill,05jan1984,9.1099997,1984
6-Month Treasury Bill,06jan1984,9.0699997,1984
6-Month Treasury Bill,09jan1984,9.1000004,1984
6-Month Treasury Bill,10jan1984,9.0600004,1984
6-Month Treasury Bill,11jan1984,9.0799999,1984
6-Month Treasury Bill,12jan1984,9.0799999,1984
6-Month Treasury Bill,13jan1984,8.8199997,1984
6-Month Treasury Bill,16jan1984,8.8999996,1984
6-Month Treasury Bill,17jan1984,8.9200001,1984
6-Month Treasury Bill,18jan1984,8.96,1984
6-Month Treasury Bill,19jan1984,8.96,1984
6-Month Treasury Bill,20jan1984,9.0200005,1984
6-Month Treasury Bill,23jan1984,9.0100002,1984
6-Month Treasury Bill,24jan1984,9.0100002,1984
6-Month Treasury Bill,25jan1984,9.0100002,1984
6-Month Treasury Bill,26jan1984,8.9799995,1984
6-Month Treasury Bill,27jan1984,8.9700003,1984
6-Month Treasury Bill,30jan1984,8.9700003,1984
6-Month Treasury Bill,31jan1984,8.9700003,1984
6-Month Treasury Bill,01feb1984,8.96,1984
6-Month Treasury Bill,02feb1984,8.96,1984
6-Month Treasury Bill,03feb1984,8.9899998,1984
6-Month Treasury Bill,06feb1984,9.1099997,1984
6-Month Treasury Bill,07feb1984,9.1099997,1984
6-Month Treasury Bill,08feb1984,9.0799999,1984
6-Month Treasury Bill,09feb1984,9.0900002,1984
6-Month Treasury Bill,10feb1984,9.1199999,1984
6-Month Treasury Bill,14feb1984,9.1800003,1984
6-Month Treasury Bill,15feb1984,9.1599998,1984
6-Month Treasury Bill,16feb1984,9.1800003,1984
6-Month Treasury Bill,17feb1984,9.3199997,1984
6-Month Treasury Bill,21feb1984,9.29,1984
6-Month Treasury Bill,22feb1984,9.2799997,1984
6-Month Treasury Bill,23feb1984,9.3999996,1984
6-Month Treasury Bill,24feb1984,9.29,1984
6-Month Treasury Bill,27feb1984,9.3100004,1984
6-Month Treasury Bill,28feb1984,9.3599997,1984
6-Month Treasury Bill,29feb1984,9.3100004,1984
6-Month Treasury Bill,01mar1984,9.3500004,1984
6-Month Treasury Bill,02mar1984,9.3000002,1984
6-Month Treasury Bill,05mar1984,9.3699999,1984
6-Month Treasury Bill,06mar1984,9.3699999,1984
6-Month Treasury Bill,07mar1984,9.4300003,1984
6-Month Treasury Bill,08mar1984,9.46,1984
6-Month Treasury Bill,09mar1984,9.5200005,1984
6-Month Treasury Bill,12mar1984,9.5200005,1984
6-Month Treasury Bill,13mar1984,9.5600004,1984
6-Month Treasury Bill,14mar1984,9.6199999,1984
6-Month Treasury Bill,15mar1984,9.6199999,1984
6-Month Treasury Bill,16mar1984,9.6499996,1984
6-Month Treasury Bill,19mar1984,9.7700005,1984
6-Month Treasury Bill,20mar1984,9.8800001,1984
6-Month Treasury Bill,21mar1984,9.8999996,1984
6-Month Treasury Bill,22mar1984,9.9300003,1984
6-Month Treasury Bill,23mar1984,9.9300003,1984
6-Month Treasury Bill,26mar1984,9.8900003,1984
6-Month Treasury Bill,27mar1984,9.8900003,1984
6-Month Treasury Bill,28mar1984,9.8000002,1984
6-Month Treasury Bill,29mar1984,9.8000002,1984
6-Month Treasury Bill,30mar1984,9.8599997,1984
6-Month Treasury Bill,02apr1984,9.8400002,1984
6-Month Treasury Bill,03apr1984,9.9799995,1984
6-Month Treasury Bill,04apr1984,9.96,1984
6-Month Treasury Bill,05apr1984,9.96,1984
6-Month Treasury Bill,06apr1984,9.8100004,1984
6-Month Treasury Bill,09apr1984,9.7799997,1984
6-Month Treasury Bill,10apr1984,9.79,1984
6-Month Treasury Bill,11apr1984,9.79,1984
6-Month Treasury Bill,12apr1984,9.7299995,1984
6-Month Treasury Bill,13apr1984,9.8599997,1984
6-Month Treasury Bill,16apr1984,9.9099998,1984
6-Month Treasury Bill,17apr1984,9.8599997,1984
6-Month Treasury Bill,18apr1984,9.8400002,1984
6-Month Treasury Bill,19apr1984,9.8400002,1984
6-Month Treasury Bill,23apr1984,9.7700005,1984
6-Month Treasury Bill,24apr1984,9.7799997,1984
6-Month Treasury Bill,25apr1984,9.7600002,1984
6-Month Treasury Bill,26apr1984,9.7399998,1984
6-Month Treasury Bill,27apr1984,9.8999996,1984
6-Month Treasury Bill,30apr1984,9.9099998,1984
6-Month Treasury Bill,01may1984,9.8999996,1984
6-Month Treasury Bill,02may1984,9.9700003,1984
6-Month Treasury Bill,03may1984,9.9799995,1984
6-Month Treasury Bill,04may1984,10.2,1984
6-Month Treasury Bill,07may1984,10.31,1984
6-Month Treasury Bill,08may1984,10.31,1984
6-Month Treasury Bill,09may1984,10.31,1984
6-Month Treasury Bill,10may1984,10.17,1984
6-Month Treasury Bill,11may1984,10.3,1984
6-Month Treasury Bill,14may1984,10.28,1984
6-Month Treasury Bill,15may1984,10.42,1984
6-Month Treasury Bill,16may1984,10.17,1984
6-Month Treasury Bill,17may1984,10.3,1984
6-Month Treasury Bill,18may1984,10.25,1984
6-Month Treasury Bill,21may1984,10.24,1984
6-Month Treasury Bill,22may1984,10.5,1984
6-Month Treasury Bill,23may1984,10.47,1984
6-Month Treasury Bill,24may1984,10.48,1984
6-Month Treasury Bill,25may1984,10.4,1984
6-Month Treasury Bill,29may1984,10.57,1984
6-Month Treasury Bill,30may1984,10.63,1984
6-Month Treasury Bill,31may1984,10.58,1984
6-Month Treasury Bill,01jun1984,10.47,1984
6-Month Treasury Bill,04jun1984,10.45,1984
6-Month Treasury Bill,05jun1984,10.44,1984
6-Month Treasury Bill,06jun1984,10.48,1984
6-Month Treasury Bill,07jun1984,10.55,1984
6-Month Treasury Bill,08jun1984,10.52,1984
6-Month Treasury Bill,11jun1984,10.65,1984
6-Month Treasury Bill,12jun1984,10.64,1984
6-Month Treasury Bill,13jun1984,10.45,1984
6-Month Treasury Bill,14jun1984,10.38,1984
6-Month Treasury Bill,15jun1984,10.38,1984
6-Month Treasury Bill,18jun1984,10.45,1984
6-Month Treasury Bill,19jun1984,10.45,1984
6-Month Treasury Bill,20jun1984,10.6,1984
6-Month Treasury Bill,21jun1984,10.66,1984
6-Month Treasury Bill,22jun1984,10.62,1984
6-Month Treasury Bill,25jun1984,10.52,1984
6-Month Treasury Bill,26jun1984,10.52,1984
6-Month Treasury Bill,27jun1984,10.44,1984
6-Month Treasury Bill,28jun1984,10.48,1984
6-Month Treasury Bill,29jun1984,10.46,1984
6-Month Treasury Bill,02jul1984,10.4,1984
